"question","A","B","C","D","answer","direct_answer","extracted_answer","parse_method","is_correct"
"下列哪个说法是错误的？","和正态分布一样，t 分布也是对称的。","t 分布在均值处较低，在尾部较高，因此比正态分布更分散。","df 越大，t 分布越接近正态分布。","df 越小，68-95-99.7 法则就越适用于 t 模型。","D","A","A","bare_letter","False"
"一个肾透析中心定期检查其设备的样本，如果读数严重偏离目标，则进行重大的重新校准。类似地，一个织物工厂定期检查从流水线上下来的毛巾的尺寸，如果测量结果与目标严重不符，就停止生产。在这两种情况下，我们都有一个零假设，即设备运行令人满意。对于每一种情况，哪种错误更严重，是第一类错误还是第二类错误？","透析中心：第一类错误，毛巾制造商：第二类错误","透析中心：第一类错误，毛巾制造商：第二类错误","透析中心：第二类错误，毛巾制造商：第一类错误","透析中心：第二类错误，毛巾制造商：第二类错误","C","B","B","bare_letter","False"
"一家公司在五个不同国家设有办事处，它想要估计赞成在办公场所禁烟的员工比例。已知由于当地社会结构的不同，不同国家的人对吸烟等问题的看法往往会有所不同。在这种情况下，下面哪一种是合适的抽样技术，为什么？","分层抽样，因为总体被分为五个阶层，即位于五个不同国家的五个办事处","整群抽样，因为人口被分为五个整群，即位于五个不同国家的五个办事处","简单随机抽样，因为这是最简单的抽样方法","简单随机抽样，因为这是唯一能给出无偏结果的方法","A","A","A","bare_letter","True"
"Semir 每天早上掷一个六面骰子来决定早餐吃什么。如果他掷出 1 或 2，他会花时间给自己做一顿丰盛的早餐。如果他掷出 3 或更大的数字，他就会快速地吃一顿清淡的早餐。当他给自己做一顿丰盛的早餐时，他有 15% 的机会上学迟到。如果他早餐吃得少一些，他上学迟到的可能性就是 6%。Semir 每天准时到校的概率是多少？","0.09","0.21","0.8","0.91","D","B","B","bare_letter","False"
"一个教师工会和一个学区正在就来年的工资进行谈判。教师们想要更多的钱，而学区一如既往地声称预算有限，希望支付尽可能少的钱。和大多数学区一样，这个学区有大量中等收入的教师和少数高薪的行政管理人员。所有教师和行政管理人员的工资都包括在内，以尝试计算出专业人员目前的平均收入。教师工会在谈判中最有可能引用下列哪一项？","所有工资的均值。","所有工资的模式。","所有工资的标准差。","所有工资的中位数。","D","D","D","bare_letter","True"
"Hardcore Construction Company 有两个办事处，一个在亚特兰大，一个在新奥尔良。15 名工程师在亚特兰大办事处工作，14 名工程师在新奥尔良办事处工作。业务经理决定使用双样本 t 检验来比较两个办事处工程师的平均工资。因为一个办事处仅 15 名工程师，另一个办事处有 14 名工程师，他把所有工程师的工资都用于了计算。在这种情况下，2 样本 t 检验是否一种合适的推断技术？","是，因为他是在比较两个小组的均值。","是。亚特兰大和新奥尔良都是大城市，所以工资是可比较的。","是。由于亚特兰大和新奥尔良相距约 500 英里，这两组工程师可以被假定是独立的。","否，因为整个总体的信息都来自两个办事处。因为没有采集样本，所以不应该使用 t 检验。","D","D","D","bare_letter","True"
"对于回归线，下列关于残差的说法哪个是正确的？","有影响力的分数有很大的残差。","如果线性模型很好，则正残差的数量将与负残差的数量相同。","残差的均值总是零。","如果相关系数为 0，则残差图中会有一个明显的模式。","C","C","C","bare_letter","True"
"一个大型公立学校系统里的一名阅读专家认为，学生花在阅读上的时间越多，他们在学校的表现就会越好。她计划进行一项中学实验，其中由 30 名 8 年级学生组成的一个 SRS 被分配每周进行额外 4 小时的阅读，由  30 名 7 年级学生组成的一个 SRS 被分配每周进行额外 2 小时的阅读，30 名没有额外阅读的 6 年级学生组成的一个 SRS 作为对照组。一个学年后，将比较各组的平均 GPA。这是否是一个好的实验设计？","是。","否，因为虽然这个设计可以指出阅读和 GPA 之间的联系，但它不能建立因果关系。","否，因为没有设盲，所以很有可能出现安慰剂效应。","否，因为年级水平是一个潜在的变量，很可能与考虑中的变量混淆。","D","D","D","bare_letter","True"
"什么是抽样分布？","可以在一个给定样本中找到的所有统计量的分布","一个显示样本分布的直方图或其他类似的视觉表现形式","某种统计量的正态分布","一个统计量从给定大小的所有可能样本中得到的所有值的分布","D","D","D","bare_letter","True"
"一个农民想知道一种新肥料是否增加了他的苹果的平均重量。使用旧肥料时，每个苹果的平均重量是 4.0 盎司。农民决定检验 H0: μ = 4.0 盎司和 Ha: μ > 4.0 盎司，在 5% 的显著性水平上，其中μ = 使用新肥料的苹果的平均重量。苹果的重量近似为正态分布。农民抽取 16 个苹果的随机样本，计算出均值为 4.3 盎司，标准差为 0.6 盎司。下面哪个选项给出了这个检验的 p 值？","P(Z > 2)","P(Z < 2)","P(t > 2)，有 15 个自由度","P(t < 2)，有 15 个自由度","C","C","C","bare_letter","True"
"在一项关于音乐对工人生产力影响的研究中，员工们被告知，每天会播放不同类型的背景音乐，并记录相应的生产产出。音乐的每一次变化都会导致产量的增加。这是一个_____的例子","治疗单位效应。","安慰剂效应。","对照组效应。","抽样误差。","B","B","B","bare_letter","True"
"在一项临床试验中，30 名镰状细胞性贫血患者被随机分为两组。一组接受目前市场上销售的药物，另一组接受实验药物。患者每周都到诊所报到，在那里进行血液检查。实验室技术员不知道患者服用的是什么药。该设计可以被描述为","一个完全随机设计，以目前市场上销售的药物和实验药物作为两种治疗方法","一种配对设计，将目前市场上销售的药物与实验药物配对","一个随机区组设计，以目前市场上销售的药物和实验药物作为两个区组","一个随机区组设计，以目前市场上销售的药物和实验药物作为两种治疗方法","A","D","D","bare_letter","False"
"假设在州际公路系统上行驶的卡车的重量是正态分布的。如果 70% 的卡车重量超过 12,000 磅，80% 的卡车重量超过 10,000 磅，那么在州际公路上行驶的卡车重量的平均值和标准差是多少？","μ = 14,900; σ = 6100","μ = 15,100; σ = 6200","μ = 15,300; σ = 6300","μ = 15,500; σ = 6400","C","C","C","bare_letter","True"
"一个保险代理人成功地向他所接触的 20% 的客户销售一款人寿保险单。他决定构建一个模拟来估计他在能够销售保单之前需要联系的客户的平均数量。他应该使用以下哪一种方案来进行模拟？","将数字 0、1 分配为成功向客户销售了保单，将数字 2、3、4、5、6、7、8、9 分配为未能向客户销售保单。","将数字 0、1 分配为成功向客户销售了保单，将数字 2、3、4 分配为未能向客户销售保单。","将数字 0 分配为成功向客户销售了保单，将数字 1 分配为未能向客户销售保单。","将数字 0、1、2、3、4 分配为成功向客户销售了保单，将数字 5、6、7、8、9 分配为未能向客户销售保单。","A","A","A","bare_letter","True"
"一门统计学课程的期中成绩近似为正态分布，平均分为 52 分，标准差为 4 分。期末考试成绩近似为正态分布，平均值为 112 分，标准差为 10 分。一个学生在期中考试中得了 58 分。如果她在期末考试中有相同的标准化分数（z 分数），那么她的分数应该是多少？","15 分","58 分","118 分","127 分","D","A","A","bare_letter","False"
"样本均值的抽样分布接近于正态分布","只有当原总体是正态分布且 n 很大时。","如果原总体的标准差是已知的。","如果 n 很大，无论原总体的分布如何。","无论 n 的值是多少，无论原总体的分布是什么。","C","C","C","bare_letter","True"
"设 H0: p = 0.6，而 Ha: p = 0.7 的检验功效为 0.8。下列哪一个是有效的结论？","犯第一类错误的概率是 0.1。","如果 Ha 为真，则拒绝 H0 的概率为 0.2。","犯第二类错误的概率是 0.3。","以上都是有效的结论。","B","D","D","bare_letter","False"
"在一个大都市地区，技术作家的年薪近似正态分布，平均为 55,800 美元。前四分之一的工资是 48,815 美元。标准差是多少？","6,984 美元","10,356 美元","10,476 美元","13,968 美元","B","C","C","bare_letter","False"
"某城市的月降雨量近似为正态分布，均值为 6 英寸，标准差为 1.6 英寸。以下哪一项是这个城市这个月的最高降雨量（以英寸为单位），而这个月可能是这个城市所见过的 10% 最干旱的月份之一？","8.05","7.6","3.95","3.37","C","C","C","bare_letter","True"
"下列哪项在建立因果关系时最有用？","一个完整的人口普查","一个显示高相关性的最小二乘回归线","一个简单随机样本 (SRS)","一个实验","D","D","D","bare_letter","True"
