"question","A","B","C","D","answer","direct_answer","extracted_answer","parse_method","is_correct"
"Chama cha walimu na wilaya ya shule wako katika mazungumzo ya mshahara wa mwaka ujao. Walimu wanataka pesa zaidi, na kama kawaida wilaya inadai bajeti haitoshi, na inataka kulipa kiasi kidogo kadiri iwezekanavyo. Wilaya, kama zilivyo wilaya nyingi, ina idadi kubwa ya walimu wanaolipwa mshahara wa wastani na wasimamizi wachache wanaolipwa mishahara mikubwa. Mishahara ya walimu na wasimamizi wote inajumuisha katika kujaribu kung’amua, kwa wastani, ni kiasi gani wafanyakazi wa kitaaluma hupata kwa sasa. Ni kipi kati ya haya yafuatayo ambacho chama cha walimu kinaweza kunukuu wakati wa mazungumzo?","Wastani wa mishahara yote.","Modi ya mishahara yote.","Mkengeuko wa kawaida wa mishahara yote.","Kiwango cha kati (median) ya mishahara yote.","D","C","C","bare_letter","False"
"Kampuni ya Ujenzi ya Hardcore ina ofisi mbili, moja iko Atlanta na nyingine iko New Orleans. Wahandisi kumi na watano wanafanya kazi katika ofisi ya Atlanta na wahandisi 14 wanafanya kazi katika ofisi ya New Orleans. Meneja biashara anaamua kutumia jaribio-t la sampuli-2 ili kulinganisha wastani wa mishahara ya wahandisi katika ofisi hizo mbili. Kwa sababu kulikuwa na wahandisi 15 katika ofisi moja na wahandisi 14 katika ofisi nyingine, alitumia mishahra ya wahandisi wote katika ukokotoaji. Je, jaribio-t la sampuli-2 ni mbinu mwafaka ya kufikia hitimisho katika hali hii?","Ndiyo, kwa sababu anaringanisha wastani wa vikundi viwili vidogo.","Ndiyo. Kwa sababu Atlanta na New Orleans ni majiji makubwa, hivyo mishahara inaweza kulinganishwa.","Ndiyo. Kwa sababu Atlanta na New Orleans zimetengana kwa umbali wa maili 500, vikundi hivi viwili vya wahandishi vinaweza kuchukuliwa kuwa vinajitegemea.","Hapana, kwa sababu taarifa zote za idadi ya watu zilitumiwa kutoka ofisi zote mbili. Kwa sababu hakuna sampuli zilizochukuliwa, jaribio-t halipaswi kutumiwa.","D","D","D","bare_letter","True"
"Kwa mstari unaorudi nyuma, ni maelezo gani kati ya haya yafuatayo kuhusu salio ni ya kweli?","Alama zenye ushawishi zina salio kubwa.","Ikiwa umbo la mstari ni zuri, idadi ya salio chanya itakuwa sawa na idadi ya salio hasi.","Wastani wa salio mara zote huwa ni sufuri.","Ikiwa uwiano ni 0, kutakuwa na muundo wa tofauti katika mchoro wa salio.","C","C","C","bare_letter","True"
"Mtaalamu wa usomaji katika mfumo mkubwa wa shule za umma anaamini kwamba jinsi wanafunzi wanavyotumia muda mwingi katika kusoma, ndivyo watakavyofanya vizuri shuleni. Anapanga jaribio la shule ya kati ambapo SRS ya wanafunzi 30 wa darasa la 8 watapangiwa saa nne zaidi za kusoma kwa wiki, SRS ya wanafunzi 30 wa darasa la saba watapangiwa saa mbili za ziada za kusoma kwa wiki na SRS ya wanafunzi 30 wa darasa la sita ambao hawatapangiwa saa za ziada za kusoma watakuwa katika kikundi cha udhibiti. Baada ya mwaka mmoja wa masomo, wastani wa GPA kutoka kwa kila kikundi utalinganishwa. Je, huu ni muundo mzuri wa jaribio?","Ndiyo.","Hapana, japokuwa muundo huu unaweza kuonyesha uhusiano uliopo kati ya kusoma na GPA, hauwezi kuthibitisha uhusiano wa sababu-na-athari.","Hapana, kwa sababu pasipo kuficha, kutakuwa na nafasi kubwa ya kutokea athari ya kipozauongo.","Hapana, kwa sababu kiwango cha daraja ni kigeu kinachojificha ambacho kinaweza kutatanishwa na vigeu vinavyozingatiwa.","D","D","D","bare_letter","True"
"Usambazaji wa sampuli ni nini?","Usambazaji wa takwimu zote ambazo zinaweza kupatikana katika sampuli fulani","Histogramu, au uwasilishaji mwingine wa njia ya picha, unaoonyesha usambazaji wa sampuli","Usambazaji wa kawaida wa takwimu fulani","Usambazaji wa vigeu vyote ambavyo vimechukuliwa na takwimu kutoka katika sampuli zote zinazowezekana za ukubwa fulani","D","D","D","bare_letter","True"
"Mkulima anataka kujua ikiwa mbolea mpya imeongeza wastani wa uzito wa matufaha. Kwa mbolea ya zamani, wastani wa uzito ulikuwa aunsi 4.0 kwa kila tufaha. Mkulima anaamua kupima H0: μ = aunsi 4.0 dhidi ya Ha : μ > aunsi 4.0, kwa kiwango cha umuhimu wa asilimia 5, ambapo μ = ni wastani wa uzito wa matufaha ambayo yanatumia mbolea mpya. uzito wa matufaha huwa kwa takribani umesambazwa kwa kawaida. Mkulima anachukua sampuli kwa nasibu kwa matufaha 16 na kukokotoa wastani wa aunsi 4.3 na mkengeuko wa kawaida wa aunsi 0.6. kati ya hizi zifuatazo ni ipi inatoa thamani ya p ya kipimo hiki?","P(Z > 2)","P(Z < 2)","P(t > 2) ikiwa na nyuzi 15 za uhuru","P(t < 2) ikiwa na nyuzi 15 za uhuru","C","A","A","bare_letter","False"
"Katika utafiti juu ya athari za muziki kwenye tija ya wafanyikazi, wafanyakazi waliambiwa kwamba aina tofauti ya muziki wa usuli utachezwa kila siku na matokeo ya uzalishaji unaoendana yataandikwa. Kila mbadiliko katika muziki yalisababisha ongezeko la uzalishaji. Huu ni mfano wa","athari ya kipimo cha matibabu.","athari ya kipozauongo.","athari ya kikundi cha udhibiti.","kosa la uandaaji wa sampuli.","B","C","C","bare_letter","False"
"Katika jaribio la kitabibu, wagonjwa 30 wa anemia ya selimundu wamepangwa kwa nasibu katika vikundi viwili. Kikundi kimoja kinapokea dawa ya sasa inayotangazwa na kikunde kingine kinapokea dawa ya majaribio. Kila wiki, wagonjwa hufika katika kliniki ambapo vipimo vya damu hufanyika. Mtaalam wa maabara hajui kuhusu aina ya dawa ambayo mgonjwa anatumia. Muundo huu unaweza kufafanuliwa kama","muundo ambao ni wa nasibu kabisa, wenye dawa zinazotangazwa sasa na dawa za jaribio zikiwa kama tiba mbili","muundo wa jozi zilizolinganishwa, wenye dawa zinazotangazwa sasa na dawa za jaribio zikiunda jozi","muundo wa kizuizi wa nasibu, wenye dawa zinazotangazwa sasa na dawa za jaribio zikiwa kama vizuizi viwili","muundo wa kizuizi wa nasibu, wenye dawa zinazotangazwa sasa na dawa za jaribio zikiwa kama tiba mbili","A","A","A","bare_letter","True"
"Tuseme kwamba uzani wa lori zinazosafiri kwenye mfumo wa barabara kuu za kati husambazwa kwa kawaida. Ikiwa 70% ya malori yana uzani wa zaidi ya paundi 12,000 na 80% yana uzani wa zaidi ya paundi 10,000, upi ni wastani na mkengeuko wa kawaida wa uzani wa malori yanayosafiri kwenye mfumo wa barabara kuu?","μ = 14,900; σ = 6100","μ = 15,100; σ = 6200","μ = 15,300; σ = 6300","μ = 15,500; σ = 6400","C","B","B","bare_letter","False"
"Wakala wa bima hufanikiwa kuuza hati ya bima ya maisha kwa asilimia 20 ya wateja anaowasiliana nao. Anaamua kuunda hali bandia ambayo ni sawa na hali halisi ili kukadiria wastani wa idadi ya wateja anaohitaji kuwasiliana nao kabla ya kufanikiwa kuuza hati. Je, ni mpango upi kati ya mipango hii ifuatayo anaopaswa kuutumia kuunda hali bandia?","Kupanga namba 0, 1  kwa kufanikiwa kuuza hati kwa mteja na namba 2, 3, 4, 5, 6, 7, 8, 9 kwa kushindwa kuuza hati kwa mteja.","Kupanga namba 0, 1  kwa kufanikiwa kuuza hati kwa mteja na namba 2, 3, 4 kwa kushindwa kuuza hati kwa mteja.","Kupanga namba 0 kwa kufanikiwa kuuza hati kwa mteja na namba 1 kwa kushindwa kuuza hati kwa mteja.","Kupanga namba 0, 1, 2, 3, 4  kwa kufanikiwa kuuza hati kwa mteja na namba 5, 6, 7, 8, 9 kwa kushindwa kuuza hati kwa mteja.","A","A","A","bare_letter","True"
"Alama za muhula wa nusu mwaka za kozi ya takwimu zilisambazwa takribani kawaida kwa wastani wa pointi 52 na mkengeuko wa kawaida wa pointi 4. Alama za mtihani wa mwisho zilisambazwa takribani kawaida kwa wastani wa pointi 112 na mkengeuko wa kawaida wa pointi 10. Mwanafunzi mmoja alipata alama za pointi 58 katika muhula wa nusu mwaka. Ikiwa alipata alama zilizosanifishwa (alama-z) katika mtihani wa mwisho, zipi zilikuwa alama zake?","Pointi 15","Pointi 58","Pointi 118","Pointi 127","D","D","D","bare_letter","True"
"Upangaji wa usambazaji wa sampuli wa wastani wa sampuli unakaribiana na usambazaji wa kawaida","ikiwa tu idadi ya mwanzo ina usambazaji wa kawaida na n ni kubwa.","ikiwa mkengeuko wa kawaida wa idadi ya mwanzo unajulikana.","ikiwa n ni kubwa, haijalishi usambazaji wa idadi ya mwanzo.","haijalishi thamani ya n nini au usambazaji wa idadi ya mwanzo ni nini.","C","B","B","bare_letter","False"
"Fikiria H0: p = 0.6, na kipeo cha jaribio cha Ha: p = 0.7 ni 0.8. Ni hitimisho gani kati ya haya yafuatayo ni sahihi?","Uwezekano wa kufanya kosa la Aina I ni 0.1.","Ikiwa Ha ni kweli, uwezekano wa kushindwa kukataa H0 ni 0.2.","Uwezekano wa kufanya kosa Aina II ni 0.3.","Hitimisho zote hapo juu ziko sahihi.","B","D","D","bare_letter","False"
"Katika eneo moja la mji mkuu, waandishi wa kiufundi wana mshahara wa kila mwaka ambao umesambazwa takribani kwa kawaida na wastani wa $55,800. Robo ya kwanza ya mishahara ni $48,815. Je, upi ni mkengeuko wa kawaida?","$6,984","$10,356","$10,476","$13,968","B","C","C","bare_letter","False"
"Kiasi cha mvua inayonyesha kwa mwezi katika jiji fulani ni usambazaji takribani wa kawaida, na wastani wa inchi sita na mkengeuko wa kawaida wa inchi 1.6. Kati ya hiki kifuatacho ni kiasi gani cha mvua ambacho ni kikubwa zaidi, kwa inchi, ambacho mji huu unaweza kukipata mwezi huu ili mwezi huu uweze kuwa kati ya asilimia 10 ya miezi yenye ukame zaidi ambao haujawahi kutokea katika mji huo?","8.05","7.6","3.95","3.37","C","A","A","bare_letter","False"
"Kipi kati ya haya yafuatayo ni muhimu zaidi katika kuanzisha uhusiano wa sababu-na-athari?","Sensa kamilifu","Mstari wa kurudi nyuma wa miraba angalau unaoonyesha uwiano wa juu","Sampuli rahisi ya nasibu (SRS)","Jaribio","D","B","B","bare_letter","False"
"Kipindi cha mazungumzo ya michezo kinawaomba watu kupiga simu na kutoa maoni yao juu ya uamuzi katika mchezo wa hivi karibuni ambapo timu ya mpira wa kikapu ya eneo hilo ilipoteza. Yapi yanawezekana kuwa majibu ya kawaida?","Wana uwezekano mkubwa wa kufikiri kwamba uamuzi ulikuwa mzuri, lakini ni kwamba timu ilicheza vibaya, na si uamuzi wa mchezo ndio ambao ulichangia kushindwa.","Wana uwezekano mkubwa wa kutaka timu isajili wachezaji wapya ili wachukue nafasi za hawa waliopo.","Bila shaka timu isingepoteza mchezo ikiwa maafisa wake wangekuwa wanafanya kazi yao kama inavyotakiwa.","Kwa sababu timu hiyo ilikuwa imekumbwa na faulo mwaka mzima, wapiga simu wana uwezekano mkubwa wa kuunga mkono maafisa wa timu.","C","A","A","bare_letter","False"
"Alfred na Ben hawafahamiani lakini kila mmoja anafikiria kumuomba mrembo Charlene aende naye katika dansi rasmi ya shule. Uwezekano wa kwamba angalau mmoja wao atamuomba ni 0.72. Uwezekano wa kwamba wote wawili watamuomba ni 0.18. Uwezekano wa kwamba Alfred atamuomba ni 0.6. Je, kuna uwezekano gani kuwa Ben atamuomba Charlene aende naye kwenye dansi ya shule?","0.78","0.3","0.24","0.48","B","C","C","bare_letter","False"
"Sampuli ya ansibu ya wanaume 25 na sampuli ya nasibu inayojitegemea ya wanawake 25 wamechaguliwa kujibu maswali kuhusu mtazamo wao kuhusu utoaji wa mimba. Majibu yao yanapangwa kama “maisha-pro” au “chaguo-pro.” Je, ni ipi nadharia tete batili ambayo inafaa katika hali hii?","Vigeu “jinsia” na “mtazamo kuhusu utoaji wa mimba” vina uhusiano.","Uwiano wa “maisha-pro” wa wanaume ni sawa na uwiano wa “maisha-pro” wa wanawake.","Uwiano wa “maisha-pro” wa wanaume una uhusiano wa uwiano wa “maisha-pro” wa wanawake.","Uwiano wa “chaguo-pro” wa wanaume ni sawa na uwiano wa “maisha-pro” wa wanawake.","B","C","C","bare_letter","False"
"Utafiti wa mwaka 2008 wa kaya 500 ulihitimisha kwamba 82% ya idadi ya watu hutumia kuponi za bidhaa za vyakula na matumizi ya nyumbani. Je, kati ya haya yafuatayo ni kipi kinafafanua maana ya kura kuwa na ukingo wa kosa la 3%?","Asilimia tatu ya wale waliofanyiwa utafiti waligoma kushiriki katika upigaji kura.","Si kitu ambacho kinaweza kisitarajiwe kwa 3% ya idadi ya watu kuanza kutumia au kuacha kutumia kuponi.","Kati ya kaya 395 na 500 zilizofanyiwa utafiti zilijibu kwamba zinatumia kuponi za bidhaa za vyakula na matumizi ya nyumbani.","Kuna uwezekano kuwa kati ya 79% na 85% ya watu wanatumia kuponi za bidhaa za vyakula na matumizi ya nyumbani.","D","D","D","bare_letter","True"
"Nadharia tete imewekwa ili P (ikatae H0 pale H0 inapokuwa ni ya kweli) = 0.05 na P (ishindwe kukataa H0 pale H0 inapokuwa si ya kweli) = 0.26. Je, kipi ni kipeu cha jaribio?","0.26","0.05","0.95","0.74","D","C","C","bare_letter","False"
"Kwa ajili ya mradi wa darasa, Charlotte aliandika kimo cha wanafunzi wote 28 katika darasa lake na kukokotoa takwimu kadhaa. Kisha akagundua kuwa alifanya kosa wakati wa kuandika kimo cha mtu mrefu zaidi katika darasa. Alimuandika kwa usahihi kwamba ndiye mrefu zaidi lakini ilitakiwa aongeze inchi mbili katika kumbukumbu ya urefu wake ili kuirekebisha. Je, ni vipimo gani kati ya hivi vipimo vya utawanyaji lazima vitabaki pasipo kubadilika?","Wastani wa mmkengeuko kamili","Mkengeuko wa kawaida","Achano","Wigo wa robo ya tatu","D","B","B","bare_letter","False"
"Lengo kuu la kuzuia katika jaribio ni:","kupunguza upendeleo.","kupunguza mkanganyiko.","kupunguza utofauti katika kushughulika.","kupunguza utofauti baina ya kushughulika.","C","D","D","bare_letter","False"
"Mtengenezaji wa mafuta ya mota anavutiwa katika kupima athari za kiungio kipya kilichotengenezwa kwenye muda wa kudumu kwa injini. Aina ishirini na tano za injini zinachaguliwa kwa nasibu na kila mojawapo inajaribiwa kwa kutumia mafuta yenye kiungio na mafuta yasiyo na kiungio. Je, ni aina gani ya uchambuzi itakayotoa taarifa muhimu zaidi?","Ulinganishi wa jozi zinazolingana za uwiano wa idadi kamili","Ulinganishi wa jozi zinazolingana za wastani wa idadi kamili","Ulinganishi wa sampuli zinazojitegemea za uwiano wa idadi kamili","Ulinganishi wa sampuli zinazojitegemea za wastani wa idadi kamili","B","B","B","bare_letter","True"
"Ili kubaini wastani wa gharama za kugombea kiti cha ubunge, sampuli rahisi ya nasibu ya wanasiasa 50 ilichaguliwa na kumbukumbu za wanasiasa kuchunguzwa. Tarakimu za gharama zinaonyesha wastani wa $125,000 na mkengeuko wa kawaida wa $32,000. Kati ya haya yafuatayo ipi ni tafsiri bora kabisa ya 90% ya makadirio ya utofauti wa uhakika wa wastani wa gharama za kugombea kuingia ofisini?","90% ya wanasiana wanaogombea kupata kiti cha ubunge hutumia kati ya $117,500 na $132,500.","90% ya wanasiana wanaogombea kupata kiti cha ubunge hutumia wastani wa kiasi cha dola ambacho ni kati ya $117,500 na $132,500.","Tuna uhakika wa 90% kwamba wanasiasa wanaogombea kiti cha ubunge hutumia kati ya $117,500 na $132,500.","Tuna uhakika wa 90% kwamba wanasiasa wanaogombea kiti cha ubunge hutumia wastani wa kaisi cha dola ambacho ni kati ya $117,500 na $132,500.","D","A","A","bare_letter","False"
"Mashine ya ujazaji huweka wastani wa aunsi nne za kahawa katika magudulia na mkengeuko wa kawaida wa aunsi 0.25. Magudulia arobaini yaliyojazwa na mashine hii yanachaguliwa kwa nasibu. Je, kuna uwezekano upi wa kwamba wastani wa kiasi kwa kila gudulia lililojazwa katika magudulia yaliyojumuishwa kwenye sampuli ni chini ya aunsi 3.9?","0.0057","0.0225","0.025","0.05","A","D","D","bare_letter","False"
"Mji una shule moja ya sekondari ya juu ambayo huwasafirisha wanafunzi kwa mabasi kutoka katika viunga vya mji na jumuiya za vijijini. Ni sampuli gani kati ya hizi zifuatazo inapendekezwa katika kusoma mitazamo kuhusu ufuatiliaji wa wanafunzi katika madarasa ya heshima, ya kawaida na ya chini ya kiwango?","Sampuli inayowezekana (convenience)","Sampuli rahisi ya nasibu (SRS)","Sampuli yenye matabaka","Sampuli ya hatua kwa hatua","C","A","A","bare_letter","False"
"Shehena ya vikinzanishi ina wastani wa ukinzani wa omu 200 na mkengeuko wa kawaida wa omu 5 na ukinzani umesambazwa kwa kawaida. Tuseme kikinzanishi kilichochaguliwa kwa nasibu kina ukinzani ambao ni chini ya omu 194. Je, kuna uwezekano kiasi gani ya kwamba ukinzani wake utakuwa ni mkubwa zaidi ya omu 188?","0.07","0.12","0.5","0.93","D","D","D","bare_letter","True"
"Shirika moja la kuandaa upigaji kura linataka kutabiri matokeo ya uchaguzi ujao wa kitaifa (kwa msingi wa uwiano wa wapiga kura watakaompigia kura kila mgombea). Wanalenga kutumia utofauti wa uhakika wa 95% na ukingo wa kosa usiozidi  2.5%. Je, ni ukubwa gani wa chini wa sampuli unaohitajika ili kutimiza lengo hili?","1536","39","1537","40","C","C","C","bare_letter","True"
"Kwa kuzingatia kwamba sampuli ina mkengeuko wa kawaida wa sufuri, maelezo gani kati ya haya yafuatayo ni ya kweli?","Mkengeuko wa kawaida wa idadi kamili pia ni sufuri.","Wastani wa sampuli na wastani wakati wa sampuli unalingana.","Sampuli inaweza kuwa na utofauti mkubwa.","Idadi kamili inaweza kuwa na usambazaji wenye ulinganifu.","B","B","B","bare_letter","True"
"Idadi ya wateja wanaohudumiwa kwa siku katika duka kubwa huwa imesambazwa kwa kawaida, na wastani wa wateja 3,250 na mkengeuko wa kawaida wa 320. Tafuta utofauti (range) wa wateja wanaohudumiwa katikati ya asilimia 50 ya siku.","(3,034, 3,466)","(2,930, 3,570)","(2,610, 3,890)","(2,450, 4,050)","A","A","A","bare_letter","True"
"Tuseme kwamba 54% ya wahitimu katika shule yako ya sekondari ya juu huendelea na masomo katika vyuo vya miaka 4, 20% huendelea na amsomo katika vyuo vya miaka 2, na 19% hupata kazi, na 7% waliobaki hutafuta kazi. Ikiwa mwanafunzi aliyechaguliwa kwa nasibu haendelei na masomo katika chuo cha miaka 2, kuna uwezekano gani wa kwamba ataendelea na masomo katika chuo cha miaka 4?","0.46","0.54","0.63","0.675","D","C","C","bare_letter","False"
"Idara ya Afya inapanga kupima kiwango cha madini ya risasi katika bustani fulani. Kwa sababu kiwango cha juu cha madini ya risasi ni hatari kwa watoto, bustani itafungwa ikiwa madini ya risasi yanazidi kikomo kinachoruhusiwa. Idara kwa nasibu inachagua maeneo kadhaa katika bustani, inachukua sampuli za udongo kutoka maeneo hayo, na kupima sampuli hizo kupata kiwango chake cha risasi. Kati ya maamuzi yafuatayo ni maamuzi gani yataleta matokeo kutokana na kosa la Aina I?","Kufunga bustani wakati viwango vya risasi viko ndani ya kikomo kinachokubalika","Kubakisha bustani ikiwa wazi wakati viwango vya risasi vinazidi kikomo kinachokubalika","Kufunga bustani wakati viwango vya risasi vinazidi kikomo kinachokubalika","Kubakisha bustani ikiwa wazi wakati viwango vya risasi viko ndani ya kikomo kinachokubalika","A","C","C","bare_letter","False"
"Kwa ajili ya mradi wa darasa, mwanafunzi anataka kuona ikiwa wavulana na wasichana katika shule yao ya sekondari ya juu wanatofautiana katika idadi ya mawasiliano ambayo wamehifadhi katika simu zao. Mwanafunzi anafanya utafiti wa sampuli ya nasibu ya wavulana 50 na wasichana 40 waliochaguliwa kwa nasibu, na kuwaomba waripoti idadi ya mawasiliano. Kipi ni cha kweli kati ya haya yafuatayo kuhusu hali hii?","Kwa sababu mikengeuko ya kawaida ya idadi ya watu haifahamiki na vigezo vimefikiwa, mwanafunzi anapaswa kutumia jaribio-t la sampuli-mbili.","Kwa sababu ukubwa wa sampuli unatofautiana, mwanafunzi anapaswa asitumie jaribio-t la sampuli-mbili.","Kwa sababu ukubwa wa sampuli zote ni zaidi ya 30, mwanafunzi hapaswi kutumia jaribio-t la sampuli-mbili.","Kwa sababu umbo la usambazaji wa idadi ya watu halijulikani, mwanafunzi hapaswi kutumia jaribio-t la sampuli-mbili.","D","A","A","bare_letter","False"
"Uwezekano ni 0.2 kwamba thamani iliyochaguliwa kwa nasibu kutoka kwa usambazaji wa kawaida yenye wastani wa 600 na mkengeuko wa kawaida wa 15 utakuwa juu ya namba gani?","0.84","603.8","612.6","587.4","C","A","A","bare_letter","False"
"Katika kikundi cha alama 10, alama kubwa kabisa inaongezwa kwa pointi 40. Nini kitatokea kwa wastani?","Utabaki vile vile.","Utaongezeka kwa pointi 4.","Utaongezeka kwa pointi 10.","Utaongezeka kwa pointi 40.","B","A","A","bare_letter","False"
"Usambazaji wa mishahara ya mfumo wa shule za kaunti yenye wafanyakazi 4,752 unajulikana kuwa umekingama kuelekea upande wa kulia, huku mshahara wa msimamizi mkuu ukitofautiana sana na wenzake katika sehemu iliyo juu zaidi. Sampuli ya nasibu ya wafanyakazi 20 inachukuliwa na mishahara yao kurekodiwa. Utofauti wa uhakika wa t wa asilimia 95 wa mshahara wa wastani wa wafanyakazi wa mfumo wa shule za kaunti ni ($15,360, $32,470). Utofauti wa uhakika wa t haufai katika hali hii kwa sababu","ukubwa wa sampuli ni mdogo sana ukilinganishwa na idadi ya wafanyakazi katika mfumo kuweza kutoa uwakilishi wenye usawa.","usambazaji wa mshahara wenye mkingamo unatueleza kwamba dhana ya ukawaida wa idadi ya watu iliyochukuliwa kama sampuli haikufikiwa","mkengeuko wa kawaida wa idadi ya watu wa mishahara ya wafanyakazi wa mfumo wa shule za kaunti haujulikani","mishahara ya walimu haiwezi kujadiliwa lakini mshahara wa msimamizi mkuu unaweza kujadiliwa, hivyo mshahara wa msimamizi mkuu unapaswa kuondolewa kwenye idadi ya watu iliyochukuliwa kama sampuli.","D","B","B","bare_letter","False"
